family,dataset,metric,direction,first,second,comparison,n_paired,mean_paired_diff_second_minus_first,median_paired_diff_second_minus_first,raw_p,bh_q,raw_sig,bh_sig,bh_q_lt_0.001,bh_q_lt_0.01,bh_q_lt_0.05
table8,ETIS-LaribPolypDB,boundary_dice,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,196,0.0120792753,3.248626604e-13,6.454348733e-11,1.613587183e-09,True,True,True,True,True
table8,ETIS-LaribPolypDB,boundary_dice,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,196,0.01432481256,2.39617525e-12,9.376720266e-19,1.172090033e-16,True,True,True,True,True
table8,ETIS-LaribPolypDB,boundary_dice,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,196,0.005138637561,4.00810075e-13,0.01142294321,0.02855735803,True,True,False,False,True
table8,ETIS-LaribPolypDB,dice,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,196,0.01547717934,3.55540632e-14,1.345260856e-05,9.342089281e-05,True,True,True,True,True
table8,ETIS-LaribPolypDB,dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,196,0.01779880548,1.226285203e-13,5.287701902e-09,6.008752162e-08,True,True,True,True,True
table8,ETIS-LaribPolypDB,dice,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,196,0.002404602379,1.25441811e-14,1.265064259e-09,1.976662904e-08,True,True,True,True,True
table8,ETIS-LaribPolypDB,dice,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,196,0.002321626144,3.179554339e-14,6.993772515e-12,2.185553911e-10,True,True,True,True,True
table8,ETIS-LaribPolypDB,dice,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,196,0.0153942031,4.257209777e-14,2.330464045e-05,0.0001417844362,True,True,True,True,True
table8,ETIS-LaribPolypDB,hd95,lower_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,196,-5.079051999,0.6947519857,0.4312937804,0.5501196179,False,False,False,False,False
table8,ETIS-LaribPolypDB,hd95,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,196,-5.390769896,0.06007367485,0.1203858055,0.2180902273,False,False,False,False,False
table8,ETIS-LaribPolypDB,hd95,lower_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,196,-0.5752784113,-0.6187861369,0.0006499998732,0.002708332805,True,True,False,True,True
table8,ETIS-LaribPolypDB,hd95,lower_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,196,-0.3117178976,-0.4608931708,0.03918310699,0.08592786621,True,False,False,False,False
table8,ETIS-LaribPolypDB,hd95,lower_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,196,-4.815491485,0.1126423402,0.3430058752,0.4711619165,False,False,False,False,False
table8,ETIS-LaribPolypDB,iou,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,196,0.01984818589,3.55540632e-14,9.675793598e-06,7.316505349e-05,True,True,True,True,True
table8,ETIS-LaribPolypDB,iou,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,196,0.02308920526,1.226285203e-13,2.098062311e-09,2.913975432e-08,True,True,True,True,True
table8,ETIS-LaribPolypDB,iou,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,196,0.003168343799,1.25441811e-14,2.105001383e-10,4.385419548e-09,True,True,True,True,True
table8,ETIS-LaribPolypDB,iou,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,196,0.00324101937,3.179554339e-14,1.176956561e-12,4.90398567e-11,True,True,True,True,True
table8,ETIS-LaribPolypDB,iou,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,196,0.01992086146,4.257209777e-14,1.441000739e-05,9.480268018e-05,True,True,True,True,True
table8,Kvasir,assd,lower_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,100,1.006983438,0.6532064381,0.04882002073,0.09842746114,True,False,False,False,False
table8,Kvasir,assd,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,0.5420863133,0.2248055829,0.4473324208,0.5648136626,False,False,False,False,False
table8,Kvasir,assd,lower_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,100,-0.4006748561,-0.2469883823,0.0004648835849,0.002003808556,True,True,False,True,True
table8,Kvasir,assd,lower_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,100,-0.4648971246,-0.4233349661,6.881249881e-06,5.7343749e-05,True,True,True,True,True
table8,Kvasir,assd,lower_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,100,0.9427611694,0.2874061404,0.1439364056,0.2459585568,False,False,False,False,False
table8,Kvasir,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,100,-0.04067865465,-0.03732526222,9.950447275e-06,7.316505349e-05,True,True,True,True,True
table8,Kvasir,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,-0.01291820222,-0.01509909074,0.02497509023,0.05637432627,True,False,False,False,False
table8,Kvasir,boundary_dice,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,100,0.01814981466,0.01633061997,1.435571871e-07,1.281760599e-06,True,True,True,True,True
table8,Kvasir,boundary_dice,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,100,0.02776045243,0.02466708239,1.850840753e-14,1.156775471e-12,True,True,True,True,True
table8,Kvasir,boundary_dice,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,100,-0.03106801689,-0.0285043171,7.046698256e-05,0.0003670155341,True,True,True,True,True
table8,Kvasir,dice,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,100,0.002056238738,-0.001630216706,0.3496726883,0.4750987613,False,False,False,False,False
table8,Kvasir,dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,0.005630888932,-3.095770171e-05,0.8933277152,0.9225481316,False,False,False,False,False
table8,Kvasir,dice,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,100,0.002749336255,0.001606581119,3.425207458e-05,0.0001946140601,True,True,True,True,True
table8,Kvasir,dice,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,100,0.003574650194,0.002968237941,1.612264994e-08,1.679442702e-07,True,True,True,True,True
table8,Kvasir,dice,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,100,0.002881552677,-1.335226627e-05,0.5704943464,0.666465358,False,False,False,False,False
table8,Kvasir,hd95,lower_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,100,-2.045022182,-0.5294012748,0.7027179817,0.7773429001,False,False,False,False,False
table8,Kvasir,hd95,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,-2.585838272,-0.6764415038,0.4643219976,0.580402497,False,False,False,False,False
table8,Kvasir,hd95,lower_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,100,-0.7988652449,-0.5431983695,0.0007242321859,0.002829031976,True,True,False,True,True
table8,Kvasir,hd95,lower_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,100,-0.5408160901,-0.7406153279,0.0002791277469,0.001292258088,True,True,False,True,True
table8,Kvasir,hd95,lower_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,100,-1.786973027,0.2156049556,0.867559776,0.9113022857,False,False,False,False,False
table8,Kvasir,iou,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,100,0.0009792406306,-0.002887234527,0.2818397532,0.4194043946,False,False,False,False,False
table8,Kvasir,iou,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,0.006582709325,-6.046491805e-05,0.8581003268,0.9090045835,False,False,False,False,False
table8,Kvasir,iou,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,100,0.004067829695,0.002346305425,2.381978528e-05,0.0001417844362,True,True,True,True,True
table8,Kvasir,iou,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,100,0.005603468694,0.004749529485,1.235865758e-09,1.976662904e-08,True,True,True,True,True
table8,Kvasir,iou,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,100,0.00251487963,-8.549630864e-06,0.5157933846,0.6155960593,False,False,False,False,False
table8_main,CVC-300,assd,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,60,-0.6238822411,-1.000615331,0.008774154976,0.02437265271,True,True,False,False,True
table8_main,CVC-300,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,60,0.005544387153,2.175378029e-12,0.5171006898,0.7181954025,False,False,False,False,False
table8_main,CVC-300,dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,60,0.01776395954,0.01381860329,0.004091429449,0.01432616616,True,True,False,False,True
table8_main,CVC-300,hd95,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,60,-4.452941398,-5.176918075,8.950415388e-05,0.0005594009618,True,True,True,True,True
table8_main,CVC-300,iou,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,60,0.02830389847,0.0190239844,0.00108099414,0.004504142248,True,True,False,True,True
table8_main,CVC-ClinicDB,assd,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,62,-0.3065880556,0.1037154014,0.6714418946,0.8393023683,False,False,False,False,False
table8_main,CVC-ClinicDB,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,62,-0.00631462309,2.715049363e-12,0.9413157267,0.9413157267,False,False,False,False,False
table8_main,CVC-ClinicDB,dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,62,0.01394966391,0.0005091331923,0.2787148702,0.4977051253,False,False,False,False,False
table8_main,CVC-ClinicDB,hd95,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,62,-0.6812985497,0.2974952153,0.830947528,0.9305497033,False,False,False,False,False
table8_main,CVC-ClinicDB,iou,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,62,0.01430923266,0.0005258713868,0.3421120472,0.5701867454,False,False,False,False,False
table8_main,CVC-ColonDB,assd,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,380,0.3934822753,-0.1531527436,0.6191469034,0.8146669782,False,False,False,False,False
table8_main,CVC-ColonDB,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,380,0.007776708546,8.103269843e-13,0.02525569817,0.05739931402,True,False,False,False,False
table8_main,CVC-ColonDB,dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,380,0.005525027337,3.75570048e-13,0.004584373171,0.01432616616,True,True,False,False,True
table8_main,CVC-ColonDB,hd95,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,380,-1.451070434,-0.7602266719,0.09291876402,0.1935807584,False,False,False,False,False
table8_main,CVC-ColonDB,iou,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,380,0.009065652445,3.75570048e-13,0.0006725234569,0.003362617285,True,True,False,True,True
table8_main,ETIS-LaribPolypDB,assd,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,196,-1.419299342,-0.1140387607,0.8572788496,0.9305497033,False,False,False,False,False
table8_main,ETIS-LaribPolypDB,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,196,0.01721791287,6.432687284e-13,4.863302254e-05,0.0004052751879,True,True,True,True,True
table8_main,ETIS-LaribPolypDB,dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,196,0.01779880548,1.226285203e-13,5.287701902e-09,6.609627378e-08,True,True,True,True,True
table8_main,ETIS-LaribPolypDB,hd95,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,196,-5.390769896,0.06007367485,0.1203858055,0.2315111644,False,False,False,False,False
table8_main,ETIS-LaribPolypDB,iou,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,196,0.02308920526,1.226285203e-13,2.098062311e-09,5.245155778e-08,True,True,True,True,True
table8_main,Kvasir,assd,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,0.5420863133,0.2248055829,0.4473324208,0.6828264671,False,False,False,False,False
table8_main,Kvasir,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,-0.01291820222,-0.01509909074,0.02497509023,0.05739931402,True,False,False,False,False
table8_main,Kvasir,dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,0.005630888932,-3.095770171e-05,0.8933277152,0.9305497033,False,False,False,False,False
table8_main,Kvasir,hd95,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,-2.585838272,-0.6764415038,0.4643219976,0.6828264671,False,False,False,False,False
table8_main,Kvasir,iou,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,100,0.006582709325,-6.046491805e-05,0.8581003268,0.9305497033,False,False,False,False,False
table8_per_dataset:CVC-300,CVC-300,assd,lower_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,60,-0.6498607733,-0.9158789282,0.01063476872,0.02088802783,True,True,False,False,True
table8_per_dataset:CVC-300,CVC-300,assd,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,60,-0.6238822411,-1.000615331,0.008774154976,0.01994126131,True,True,False,False,True
table8_per_dataset:CVC-300,CVC-300,assd,lower_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,60,-0.148767054,-0.08766636514,0.06357852752,0.08365595727,False,False,False,False,False
table8_per_dataset:CVC-300,CVC-300,assd,lower_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,60,0.02597853215,-0.1469400203,0.05948786602,0.08262203614,False,False,False,False,False
table8_per_dataset:CVC-300,CVC-300,assd,lower_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,60,-0.4751151871,-0.5485435474,0.04070468302,0.05985982797,True,False,False,False,False
table8_per_dataset:CVC-300,CVC-300,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,60,-0.0001524657046,3.325081759e-13,0.7909958204,0.8239539795,False,False,False,False,False
table8_per_dataset:CVC-300,CVC-300,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,60,0.005544387153,2.175378029e-12,0.5171006898,0.5620659672,False,False,False,False,False
table8_per_dataset:CVC-300,CVC-300,boundary_dice,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,60,0.008072171565,0.002692670605,0.005514668227,0.01723333821,True,True,False,False,True
table8_per_dataset:CVC-300,CVC-300,boundary_dice,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,60,0.005696852858,0.003839018569,0.001988977492,0.009846233851,True,True,False,True,True
table8_per_dataset:CVC-300,CVC-300,boundary_dice,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,60,-0.002527784411,2.536953283e-14,0.9004069764,0.9004069764,False,False,False,False,False
table8_per_dataset:CVC-300,CVC-300,dice,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,60,0.01561014576,0.008263015302,0.008044959221,0.01994126131,True,True,False,False,True
table8_per_dataset:CVC-300,CVC-300,dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,60,0.01776395954,0.01381860329,0.004091429449,0.01461224803,True,True,False,False,True
table8_per_dataset:CVC-300,CVC-300,dice,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,60,0.00201094098,0.0007833030549,0.07363583006,0.09204478757,False,False,False,False,False
table8_per_dataset:CVC-300,CVC-300,dice,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,60,0.002153813785,0.001273335325,0.02428119314,0.04046865524,True,True,False,False,True
table8_per_dataset:CVC-300,CVC-300,dice,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,60,0.01575301857,0.009273039857,0.02162903236,0.03862327207,True,True,False,False,True
table8_per_dataset:CVC-300,CVC-300,hd95,lower_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,60,-4.36735163,-4.979202711,0.0001013982337,0.001267477921,True,True,False,True,True
table8_per_dataset:CVC-300,CVC-300,hd95,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,60,-4.452941398,-5.176918075,8.950415388e-05,0.001267477921,True,True,False,True,True
table8_per_dataset:CVC-300,CVC-300,hd95,lower_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,60,-0.3880866945,0,0.1475751341,0.1756846834,False,False,False,False,False
table8_per_dataset:CVC-300,CVC-300,hd95,lower_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,60,-0.08558976863,0,0.4309383284,0.4897026459,False,False,False,False,False
table8_per_dataset:CVC-300,CVC-300,hd95,lower_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,60,-4.064854704,-4.262277092,0.0003770223827,0.003141853189,True,True,False,True,True
table8_per_dataset:CVC-300,CVC-300,iou,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,60,0.02500398137,0.01189714421,0.002363096124,0.009846233851,True,True,False,True,True
table8_per_dataset:CVC-300,CVC-300,iou,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,60,0.02830389847,0.0190239844,0.00108099414,0.006756213372,True,True,False,True,True
table8_per_dataset:CVC-300,CVC-300,iou,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,60,0.003330656089,0.001337097998,0.04070468302,0.05985982797,True,False,False,False,False
table8_per_dataset:CVC-300,CVC-300,iou,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,60,0.003299917105,0.001568331981,0.01086177447,0.02088802783,True,True,False,False,True
table8_per_dataset:CVC-300,CVC-300,iou,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,60,0.02497324239,0.01145426134,0.007052676173,0.01959076715,True,True,False,False,True
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,assd,lower_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,62,-0.4516980999,0.09855894347,0.6211079866,0.7763849832,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,assd,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,62,-0.3065880556,0.1037154014,0.6714418946,0.7993355889,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,assd,lower_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,62,0.1189278087,0.03208321074,0.2374574316,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,assd,lower_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,62,0.1451100443,-0.02694055695,0.3177569483,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,assd,lower_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,62,-0.4255158643,-0.08439735804,0.3010738593,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,62,-0.01039713964,4.971717714e-13,0.586883224,0.7722147684,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,boundary_dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,62,-0.00631462309,2.715049363e-12,0.9413157267,0.968487555,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,boundary_dice,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,62,0.002177335569,0.001231503407,0.1068459749,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,boundary_dice,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,62,0.004082516551,0.001749197996,0.01181345401,0.2953363503,True,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,boundary_dice,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,62,-0.008491958659,0.001202650342,0.8886093248,0.9658797009,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,dice,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,62,0.01358925679,9.637550277e-13,0.3421120472,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,dice,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,62,0.01394966391,0.0005091331923,0.2787148702,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,dice,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,62,0.0003184218765,0.0002479584135,0.410052589,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,dice,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,62,0.0003604071135,0.000436241038,0.1910208499,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,dice,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,62,0.01363124203,2.492461316e-13,0.2545783078,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,hd95,lower_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,62,-1.118221354,0.2409465261,0.968487555,0.968487555,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,hd95,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,62,-0.6812985497,0.2974952153,0.830947528,0.9442585545,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,hd95,lower_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,62,0.2094304827,0,0.4774936284,0.7021965124,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,hd95,lower_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,62,0.4369228041,0,0.40119089,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,hd95,lower_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,62,-0.8907290324,0.2718178889,0.586883224,0.7722147684,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,iou,higher_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,62,0.01342786823,9.637550277e-13,0.4261734078,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,iou,higher_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,62,0.01430923266,0.0005258713868,0.3421120472,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,iou,higher_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,62,0.0003217452019,0.0004110175726,0.4180672373,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,iou,higher_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,62,0.0008813644341,0.0007084883829,0.1536509949,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ClinicDB,CVC-ClinicDB,iou,higher_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,62,0.01398748746,2.492461316e-13,0.3280522182,0.6658959496,False,False,False,False,False
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,assd,lower_better,MedSAM,MedSAM+ABLoss,MedSAM -> MedSAM+ABLoss,380,0.3424535233,-0.104843404,0.4859160198,0.5383843175,False,False,False,False,False
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,assd,lower_better,MedSAM,MedSAM+ABLoss+USR,MedSAM -> MedSAM+ABLoss+USR,380,0.3934822753,-0.1531527436,0.6191469034,0.6191469034,False,False,False,False,False
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,assd,lower_better,MedSAM,MedSAM+USR,MedSAM -> MedSAM+USR,380,-0.07348507676,-0.02463285551,0.1250006738,0.1953135528,False,False,False,False,False
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,assd,lower_better,MedSAM+ABLoss,MedSAM+ABLoss+USR,MedSAM+ABLoss -> MedSAM+ABLoss+USR,380,0.05102875195,-0.0276852927,0.4953135721,0.5383843175,False,False,False,False,False
table8_per_dataset:CVC-ColonDB,CVC-ColonDB,assd,lower_better,MedSAM+USR,MedSAM+ABLoss+USR,MedSAM+USR -> MedSAM+ABLoss+USR,380,0.466967352,-0.01178049444,0.2253035203,0.2829688033,False,False,False,False,False
